label,text,char_count,word_count,text_clean,char_count_clean,word_count_clean
ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",94.0,18.0,doesnt make sense take unless free need know wikipedia com,58,10
spam,88800 and 89034 are premium phone services call 08718711108,59.0,9.0,premium phone service call,26,4
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",140.0,29.0,sea lay rock rock envelope envelope paper paper word,52,9
ham,Then mum's repent how?,22.0,4.0,mum repent,10,2
ham,Sorry me going home first... Daddy come fetch Ì_ later...,57.0,10.0,sorry going home first daddy come fetch later,45,8
ham,Leave it de:-). Start Prepare for next:-)..,43.0,7.0,leave de start prepare next,27,5
ham,Yes baby! We can study all the positions of the kama sutra ,59.0,12.0,yes baby study position kama sutra,34,6
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,56.0,8.0,en chikku nange bakra msg kalstiya tea coffee,45,8
ham,Carlos'll be here in a minute if you still need to buy,54.0,12.0,carlos minute still need buy,28,5
ham,This pay is  &lt,16.0,4.0,pay lt,6,2
ham,Have a good evening! Ttyl,25.0,5.0,good evening ttyl,17,3
ham,Did u receive my msg?,21.0,5.0,receive msg,11,2
ham,Ho ho - big belly laugh! See ya tomo,36.0,9.0,ho ho big belly laugh see ya tomo,33,8
spam,SMS. ac sun0819 posts HELLO:\You seem cool,42.0,7.0,sm ac sun post hello seem cool,30,7
spam,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just å£1.50 per wk 2 opt out send STOP 08452810071 16,154.0,32.0,get ur st ringtone free reply msg tone gr top tone phone every week per wk opt send stop,88,19
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",153.0,30.0,ditto worry saying anything anymore like said last night whatever want peace,76,12
ham,I've got  &lt,13.0,3.0,got lt,6,2
ham,"I dont knw pa, i just drink milk..",34.0,8.0,dont knw pa drink milk,22,5
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,80.0,15.0,maybe say hi find got card great escape wetherspoons,52,9
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",69.0,14.0,piggy awake bet still sleeping going lunch,42,7
ham,Cause I'm not freaky lol,24.0,5.0,cause freaky lol,16,3
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,108.0,22.0,missed call cause yelling scrappy miss wait come home lonely today,66,11
ham,What is this 'hex' place you talk of? Explain!,46.0,9.0,hex place talk explain,22,4
ham,ÌÏ log off 4 wat. It's sdryb8i,30.0,7.0,log wat sdryb,13,3
ham,Is xy going 4 e lunch?,22.0,6.0,xy going lunch,14,3
spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,158.0,35.0,hi sue year old work lapdancer love sex text live bedroom text sue textoperator da ppmsg,88,16
ham,I wanted to ask Ì_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,87.0,20.0,wanted ask wait finish lect co lect finish hour anyway,54,10
ham,Have you finished work yet? :),30.0,6.0,finished work yet,17,3
ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",143.0,29.0,every king cry baby every great building map imprtant today wil reach tomorw gud ni,83,15
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",169.0,30.0,dear cherthala case coming cochin pls call bfore start shall also reach accordingly tell day coming tmorow engaged an holiday,125,20
ham,Thanks love. But am i doing torch or bold.,42.0,9.0,thanks love torch bold,22,4
spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,111.0,15.0,forwarded please call immediately urgent message waiting,56,7
ham,Was the farm open?,18.0,4.0,farm open,9,2
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",109.0,24.0,sorry trouble buy dad big small sat sun thanx,45,9
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola",76.0,15.0,sister law hope great month saying hey abiola,45,8
ham,Will purchase d stuff today and mail to you. Do you have a po box number?,73.0,16.0,purchase stuff today mail po box number,39,7
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,92.0,21.0,ah poop look like ill prob send laptop get fixed cuz gpu problem,64,13
ham,Good. Good job. I like entrepreneurs,36.0,6.0,good good job like entrepreneur,31,5
ham,"Aight, you close by or still down around alex's place?",54.0,10.0,aight close still around alex place,35,6
ham,meet you in corporation st outside gap Û_ you can see how my mind is working!,78.0,16.0,meet corporation st outside gap see mind working,48,8
ham,Mum ask Ì_ to buy food home...,30.0,7.0,mum ask buy food home,21,5
ham,K..u also dont msg or reply to his msg..,40.0,9.0,also dont msg reply msg,23,5
ham,How much r Ì_ willing to pay?,29.0,7.0,much willing pay,16,3
ham,"Sorry, I'll call later",22.0,4.0,sorry call later,16,3
ham,What is important is that you prevent dehydration by giving her enough fluids,77.0,13.0,important prevent dehydration giving enough fluid,49,6
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",109.0,23.0,thats bit weird even supposed happening good idea sure pub,58,10
ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,75.0,15.0,true dear sat pray evening felt sm time,39,8
ham,"I don't think I can get away for a trek that long with family in town, sorry",76.0,17.0,think get away trek long family town sorry,42,8
ham,So when do you wanna gym harri,30.0,7.0,wan na gym harri,16,4
ham,Quite late lar... Ard 12 anyway i wun b drivin...,49.0,10.0,quite late lar ard anyway wun drivin,36,7
spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",155.0,24.0,review keep fantastic nokia gage game deck club nokia go www cnupdates com newsletter unsubscribe alert reply word,114,18
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,160.0,26.0,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update stoptxt c,111,18
ham,Height of Confidence: All the Aeronautics professors wer calld &amp,67.0,10.0,height confidence aeronautics professor wer calld amp,53,7
ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,195.0,40.0,seems like weird timing night want come smoke day shitstorm attributed always coming making everyone smoke,106,16
spam,08714712388 between 10am-7pm Cost 10p,37.0,5.0,pm cost,7,2
ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",125.0,24.0,save stress person dorm account send account detail money sent,62,10
ham,He also knows about lunch menu only da. . I know,48.0,11.0,also know lunch menu da know,28,6
ham,When i have stuff to sell i.ll tell you,39.0,9.0,stuff sell tell,15,3
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50,163.0,23.0,urgent nd attempt contact call csbcm wc xx callcost ppm mobilesvary max,71,12
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,121.0,24.0,book lesson msg call work sth going get spec membership px,58,11
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,147.0,24.0,guaranteed cash prize claim yr prize call customer service representative pm,76,11
ham,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,162.0,28.0,macha dont feel upset assume mindset believe one evening wonderful plan u let life begin call anytime,101,17
ham,Oh is it? Send me the address,29.0,7.0,oh send address,15,3
ham,S'fine. Anytime. All the best with it.,38.0,7.0,fine anytime best,17,3
ham,That is wondar full flim.,25.0,5.0,wondar full flim,16,3
ham,Ya even those cookies have jelly on them,40.0,8.0,ya even cooky jelly,19,4
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",226.0,42.0,world running still maybe feeling admit mad correction let call life keep running world may also running let run,112,19
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,70.0,13.0,got look scrumptious daddy want eat night long,46,8
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,140.0,35.0,co lar ba dao ok pm lor never ask go ah said would ask fri said ask today,73,18
ham,"Alright omw, gotta change my order to a half8th",47.0,9.0,alright omw got ta change order half th,39,8
ham,Exactly. Anyways how far. Is jide her to study or just visiting,63.0,12.0,exactly anyways far jide study visiting,39,6
ham,Dunno y u ask me.,17.0,5.0,dunno ask,9,2
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,101.0,13.0,email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email call,90,12
ham,No he didn't. Spring is coming early yay!,41.0,8.0,spring coming early yay,23,4
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,80.0,19.0,lol feel bad use money take steak dinner,40,8
ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,137.0,26.0,even dont get trouble convincing tel twice tel neglect msg dont read dont reply,79,14
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,103.0,17.0,leaving qatar tonite search opportunity went fast pls add ur prayer dear rakhesh,80,13
ham,Then why no one talking to me,29.0,7.0,one talking,11,2
ham,Thanks for looking out for me. I really appreciate.,51.0,9.0,thanks looking really appreciate,32,4
spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,149.0,25.0,hi customer loyalty offer new nokia mobile txtauction txt word start get ctxt tc mtmsg,86,15
ham,Wish i were with you now!,25.0,6.0,wish,4,1
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,149.0,31.0,haha mayb rite know well da feeling liked someone gd lor faster go find one gal group attached liao,99,19
ham,Yes i will be there. Glad you made it.,38.0,9.0,yes glad made,13,3
ham,Do well :)all will for little time. Thing of good times ahead:,62.0,12.0,well little time thing good time ahead,38,7
ham,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,181.0,40.0,got room soon put clock back til shouted everyone get realised wahay another hour bed,85,15
ham,Ok. There may be a free gym about.,34.0,8.0,ok may free gym,15,4
ham,Men like shorter ladies. Gaze up into his eyes.,47.0,9.0,men like shorter lady gaze eye,30,6
ham,Dunno he jus say go lido. Same time 930.,40.0,9.0,dunno jus say go lido time,26,6
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",110.0,23.0,promise take good care princess run please send pic get chance ttyl,67,12
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795,132.0,25.0,subscribed best mobile content service uk per day send stop helpline,68,11
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,101.0,21.0,reason spoken year anyways great week best exam,47,8
ham,By monday next week. Give me the full gist,42.0,9.0,monday next week give full gist,31,6
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",102.0,18.0,realize year thousand old lady running around tattoo,52,8
